CustomerID,Recency,Frequency,Monetary,cluster,SegmentRecency,SegmentMonetary,SegmentFrequency
17540,25,2,578.9,Silver,Active,Medium,Low
17542,270,1,170.75,Bronze,Inactive,Low,Low
17545,43,3,642.32,Silver,Warm,Medium,Medium
17548,234,1,103.3,Bronze,Inactive,Low,Low
17549,24,2,148.86,Silver,Active,Low,Low
17550,197,3,267.16,Bronze,Inactive,Low,Medium
17551,359,1,290.34,Bronze,Inactive,Low,Low
17552,60,4,930.41,Silver,Warm,Medium,Medium
17553,130,1,1487.6,Silver,Cool,High,Low
17554,1,5,1952.45,Silver,Active,High,Medium
17555,20,2,480.31,Silver,Active,Medium,Low
17556,206,1,157.9,Bronze,Inactive,Low,Low
17557,14,3,541.46,Silver,Active,Medium,Medium
17560,95,5,854.95,Silver,Cool,Medium,Medium
17561,19,1,165.12,Silver,Active,Low,Low
17562,14,7,1122.38,Silver,Active,Medium,High
17564,24,3,454.01,Silver,Active,Medium,Medium
17566,8,2,869.77,Silver,Active,Medium,Low
17567,7,8,4331.48,Silver,Active,High,High
17569,332,1,344.14,Bronze,Inactive,Low,Low
17571,50,4,1425.67,Silver,Warm,High,Medium
17572,71,4,226.75000000000003,Silver,Warm,Low,Medium
17573,29,3,380.6,Silver,Active,Low,Medium
17574,243,1,185.65,Bronze,Inactive,Low,Low
17576,8,19,3564.83,Gold,Active,High,High
17578,218,1,143.45999999999998,Bronze,Inactive,Low,Low
17579,5,3,448.90000000000003,Silver,Active,Medium,Medium
17580,253,3,215.72,Bronze,Inactive,Low,Medium
17581,1,25,11025.24,Gold,Active,High,High
17582,236,1,175.27,Bronze,Inactive,Low,Low
17584,7,2,1242.3,Silver,Active,High,Low
17585,109,4,1116.68,Silver,Cool,Medium,Medium
17588,100,3,1240.2,Silver,Cool,High,Medium
17589,60,4,2404.17,Silver,Warm,High,Medium
17590,2,3,1468.02,Silver,Active,High,Medium
17591,73,7,2203.67,Silver,Warm,High,High
17593,4,5,3923.86,Silver,Active,High,Medium
17594,85,2,993.18,Silver,Warm,Medium,Low
17595,12,2,386.69,Silver,Active,Low,Low
17596,23,7,2806.69,Silver,Active,High,High
17597,214,1,2044.3700000000001,Bronze,Inactive,High,Low
17600,18,1,161.67000000000002,Silver,Active,Low,Low
17601,239,1,116.00999999999999,Bronze,Inactive,Low,Low
17602,2,6,5054.42,Silver,Active,High,High
17603,78,1,394.72,Silver,Warm,Medium,Low
17604,217,2,309.36,Bronze,Inactive,Low,Low
17608,33,2,191.99,Silver,Warm,Low,Low
17609,41,5,1105.78,Silver,Warm,Medium,Medium
17611,7,15,3961.12,Gold,Active,High,High
17612,53,6,2048.45,Silver,Warm,High,High
17613,23,14,4544.55,Silver,Active,High,High
17614,57,1,386.32,Silver,Warm,Low,Low
17615,130,3,329.6,Silver,Cool,Low,Medium
17616,174,3,571.1999999999999,Bronze,Cool,Medium,Medium
17618,6,3,930.28,Silver,Active,Medium,Medium
17619,312,1,214.37,Bronze,Inactive,Low,Low
17620,60,1,81.44,Silver,Warm,Low,Low
17621,21,3,1379.9,Silver,Active,High,Medium
17623,33,1,527.0500000000001,Silver,Warm,Medium,Low
17624,15,2,843.48,Silver,Active,Medium,Low
17625,18,4,2020.4,Silver,Active,High,Medium
17628,81,1,75.75,Silver,Warm,Low,Low
17629,6,8,1814.12,Silver,Active,High,High
17630,170,2,503.59999999999997,Bronze,Cool,Medium,Low
17631,2,3,528.33,Silver,Active,Medium,Medium
17633,31,4,1324.84,Silver,Warm,High,Medium
17634,36,9,2358.59,Silver,Warm,High,High
17636,19,1,285.56,Silver,Active,Low,Low
17637,31,2,547.0600000000001,Silver,Warm,Medium,Low
17639,276,1,108.5,Bronze,Inactive,Low,Low
17640,87,1,621.66,Silver,Warm,Medium,Low
17642,120,2,712.29,Silver,Cool,Medium,Low
17643,373,1,101.55,Bronze,Inactive,Low,Low
17644,1,11,2895.64,Silver,Active,High,High
17646,219,3,1008.39,Bronze,Inactive,Medium,Medium
17647,65,1,133.06,Silver,Warm,Low,Low
17648,61,4,1797.5,Silver,Warm,High,Medium
17649,138,1,868.49,Silver,Cool,Medium,Low
17650,21,1,166.08,Silver,Active,Low,Low
17651,12,10,3945.0,Silver,Active,High,High
17652,25,12,4867.72,Silver,Active,High,High
17653,37,4,1207.56,Silver,Warm,High,Medium
17654,277,1,117.55,Bronze,Inactive,Low,Low
17655,11,7,2638.94,Silver,Active,High,High
17656,73,5,1674.69,Silver,Warm,High,Medium
17658,26,2,595.42,Silver,Active,Medium,Low
17659,17,12,2999.46,Silver,Active,High,High
17660,141,1,178.75,Silver,Cool,Low,Low
17663,26,7,1802.91,Silver,Active,High,High
17664,19,2,604.64,Silver,Active,Medium,Low
17666,4,2,728.16,Silver,Active,Medium,Low
17667,66,5,2055.51,Silver,Warm,High,Medium
17668,1,2,347.75,Silver,Active,Low,Low
17669,43,7,3406.7200000000003,Silver,Warm,High,High
17670,228,1,205.7,Bronze,Inactive,Low,Low
17671,16,4,1572.71,Silver,Active,High,Medium
17672,50,2,3178.17,Silver,Warm,High,Low
17673,2,6,1594.97,Silver,Active,High,High
17674,74,2,551.04,Silver,Warm,Medium,Low
17675,1,31,20374.28,Gold,Active,High,High
17676,4,6,1371.18,Silver,Active,High,High
17677,2,30,16345.38,Gold,Active,High,High
17678,264,1,298.11,Bronze,Inactive,Low,Low
17679,53,2,1992.1100000000001,Silver,Warm,High,Low
17680,24,1,184.4,Silver,Active,Low,Low
17682,10,6,2474.33,Silver,Active,High,High
17684,44,1,239.41,Silver,Warm,Low,Low
17685,17,7,3155.83,Silver,Active,High,High
17686,7,7,5739.46,Silver,Active,High,High
17690,30,15,4726.8,Gold,Warm,High,High
17691,358,2,290.40000000000003,Bronze,Inactive,Low,Low
17692,127,4,740.9399999999999,Silver,Cool,Medium,Medium
17693,137,1,200.47,Silver,Cool,Low,Low
17694,142,1,283.12,Silver,Cool,Low,Low
17695,132,2,765.34,Silver,Cool,Medium,Low
17696,38,8,2285.71,Silver,Warm,High,High
17697,236,1,338.95,Bronze,Inactive,Low,Low
17698,261,1,154.95,Bronze,Inactive,Low,Low
17700,17,4,2534.64,Silver,Active,High,Medium
17701,253,1,417.95,Bronze,Inactive,Medium,Low
17702,30,4,1824.37,Silver,Warm,High,Medium
17703,35,3,798.74,Silver,Warm,Medium,Medium
17704,169,2,885.19,Bronze,Cool,Medium,Low
17705,3,9,1823.52,Silver,Active,High,High
17706,4,17,10504.49,Gold,Active,High,High
17707,185,2,152.4,Bronze,Inactive,Low,Low
17708,188,2,263.33,Bronze,Inactive,Low,Low
17709,170,1,137.45,Bronze,Cool,Low,Low
17711,11,2,385.1,Silver,Active,Low,Low
17712,45,1,522.91,Silver,Warm,Medium,Low
17714,321,1,153.0,Bronze,Inactive,Low,Low
17715,201,1,326.4,Bronze,Inactive,Low,Low
17716,23,11,5655.99,Silver,Active,High,High
17718,232,1,139.35,Bronze,Inactive,Low,Low
17719,38,15,5396.04,Gold,Warm,High,High
17720,26,4,1195.94,Silver,Active,High,Medium
17722,96,4,2424.04,Silver,Cool,High,Medium
17723,127,6,3276.4000000000005,Silver,Cool,High,High
17724,71,3,1033.0,Silver,Warm,Medium,Medium
17725,16,11,3439.08,Silver,Active,High,High
17727,15,1,1060.25,Silver,Active,Medium,Low
17728,4,3,2876.01,Silver,Active,High,Medium
17730,3,13,5298.4800000000005,Silver,Active,High,High
17731,79,4,1240.11,Silver,Warm,High,Medium
17732,373,1,303.97,Bronze,Inactive,Low,Low
17733,39,2,692.19,Silver,Warm,Medium,Low
17734,54,3,700.63,Silver,Warm,Medium,Medium
17735,2,19,13110.02,Gold,Active,High,High
17736,9,3,377.44,Silver,Active,Low,Medium
17737,9,2,168.24,Silver,Active,Low,Low
17738,19,4,1879.05,Silver,Active,High,Medium
17739,12,7,2791.35,Silver,Active,High,High
17742,113,2,355.11,Silver,Cool,Low,Low
17744,4,6,2322.4,Silver,Active,High,High
17746,240,1,110.25,Bronze,Inactive,Low,Low
17747,113,1,71.4,Silver,Cool,Low,Low
17749,178,2,674.52,Bronze,Cool,Medium,Low
17750,5,9,1710.45,Silver,Active,High,High
17752,359,1,80.64,Bronze,Inactive,Low,Low
17754,1,5,1664.65,Silver,Active,High,Medium
17757,1,30,5593.39,Gold,Active,High,High
17758,19,8,3408.2000000000003,Silver,Active,High,High
17759,17,3,819.96,Silver,Active,Medium,Medium
17760,22,2,287.59,Silver,Active,Low,Low
17761,33,1,712.78,Silver,Warm,Medium,Low
17763,263,1,15.0,Bronze,Inactive,Low,Low
17764,51,2,772.55,Silver,Warm,Medium,Low
17765,159,3,367.63,Bronze,Cool,Low,Medium
17767,15,1,271.2,Silver,Active,Low,Low
17768,8,3,2081.9,Silver,Active,High,Medium
17769,13,10,3957.43,Silver,Active,High,High
17770,199,5,1143.27,Bronze,Inactive,Medium,Medium
17771,57,2,245.81,Silver,Warm,Low,Low
17772,11,2,173.45,Silver,Active,Low,Low
17774,97,4,1213.73,Silver,Cool,High,Medium
17775,255,1,56.4,Bronze,Inactive,Low,Low
17777,25,3,647.56,Silver,Active,Medium,Medium
17779,21,3,650.32,Silver,Active,Medium,Medium
17781,159,2,188.02,Bronze,Cool,Low,Low
17783,72,2,283.47,Silver,Warm,Low,Low
17785,53,1,131.94,Silver,Warm,Low,Low
17786,85,2,266.85,Silver,Warm,Low,Low
17787,153,4,1817.54,Bronze,Cool,High,Medium
17788,74,2,1117.9,Silver,Warm,Medium,Low
17789,281,1,225.9,Bronze,Inactive,Low,Low
17790,27,14,1964.3,Silver,Active,High,High
17791,30,1,106.1,Silver,Warm,Low,Low
17793,25,1,300.34,Silver,Active,Low,Low
17795,180,2,342.83,Bronze,Inactive,Low,Low
17796,40,4,690.0,Silver,Warm,Medium,Medium
17797,22,3,780.43,Silver,Active,Medium,Medium
17799,22,10,3039.17,Silver,Active,High,High
17800,37,9,1187.21,Silver,Warm,Medium,High
17802,82,3,1285.04,Silver,Warm,High,Medium
17805,74,1,512.31,Silver,Warm,Medium,Low
17806,11,1,546.04,Silver,Active,Medium,Low
17809,16,12,5411.91,Silver,Active,High,High
17811,4,39,7761.82,Gold,Active,High,High
17812,13,4,699.81,Silver,Active,Medium,Medium
17813,14,5,1698.07,Silver,Active,High,Medium
17816,37,4,36.56,Silver,Warm,Low,Medium
17817,4,3,387.68,Silver,Active,Low,Medium
17819,72,7,3704.87,Silver,Warm,High,High
17824,51,1,298.4,Silver,Warm,Low,Low
17827,5,5,1987.33,Silver,Active,High,Medium
17828,23,4,1820.09,Silver,Active,High,Medium
17829,299,1,889.24,Bronze,Inactive,Medium,Low
17830,2,3,398.7,Silver,Active,Medium,Medium
17831,33,1,35.400000000000006,Silver,Warm,Low,Low
17832,50,1,155.37,Silver,Warm,Low,Low
17835,3,3,342.24,Silver,Active,Low,Medium
17836,47,1,110.21000000000001,Silver,Warm,Low,Low
17837,42,8,1541.23,Silver,Warm,High,High
17838,27,5,2720.8,Silver,Active,High,Medium
17839,42,1,318.15,Silver,Warm,Low,Low
17841,2,124,40519.84,Platinum,Active,High,High
17843,303,1,205.48,Bronze,Inactive,Low,Low
17844,107,1,51.559999999999995,Silver,Cool,Low,Low
17846,85,1,2033.1,Silver,Warm,High,Low
17848,81,9,901.1999999999999,Silver,Warm,Medium,High
17849,218,4,605.8000000000001,Bronze,Inactive,Medium,Medium
17850,372,34,5391.21,Gold,Inactive,High,High
17852,12,2,114.34,Silver,Active,Low,Low
17854,185,2,311.26,Bronze,Inactive,Low,Low
17855,373,1,208.97,Bronze,Inactive,Low,Low
17856,2,4,1418.03,Silver,Active,High,Medium
17857,4,23,26879.04,Gold,Active,High,High
17858,6,12,5140.66,Silver,Active,High,High
17859,305,1,141.92000000000002,Bronze,Inactive,Low,Low
17860,369,1,226.45000000000002,Bronze,Inactive,Low,Low
17861,3,8,2097.88,Silver,Active,High,High
17862,324,1,330.9,Bronze,Inactive,Low,Low
17863,59,6,3160.0,Silver,Warm,High,High
17864,13,3,554.85,Silver,Active,Medium,Medium
17865,31,20,10526.32,Gold,Warm,High,High
17866,143,1,329.65,Bronze,Cool,Low,Low
17867,30,6,1157.8700000000001,Silver,Warm,Medium,High
17869,107,5,428.18,Silver,Cool,Medium,Medium
17870,2,12,1865.89,Silver,Active,High,High
17871,205,1,155.9,Bronze,Inactive,Low,Low
17873,80,5,1848.96,Silver,Warm,High,Medium
17874,185,6,683.46,Bronze,Inactive,Medium,High
17877,170,1,237.61,Bronze,Cool,Low,Low
17878,44,1,379.45,Silver,Warm,Low,Low
17879,174,1,178.51999999999998,Bronze,Cool,Low,Low
17880,365,1,458.92,Bronze,Inactive,Medium,Low
17881,304,1,133.35000000000002,Bronze,Inactive,Low,Low
17883,3,4,664.34,Silver,Active,Medium,Medium
17884,4,4,695.0699999999999,Silver,Active,Medium,Medium
17885,12,1,156.34,Silver,Active,Low,Low
17886,32,3,869.28,Silver,Warm,Medium,Medium
17887,129,1,111.35,Silver,Cool,Low,Low
17888,21,8,716.0,Silver,Active,Medium,High
17889,212,2,201.37,Bronze,Inactive,Low,Low
17890,323,2,586.89,Bronze,Inactive,Medium,Low
17891,162,1,203.85999999999999,Bronze,Cool,Low,Low
17892,56,3,244.1,Silver,Warm,Low,Medium
17893,225,1,107.21,Bronze,Inactive,Low,Low
17894,72,8,1118.96,Silver,Warm,Medium,High
17895,44,1,95.45,Silver,Warm,Low,Low
17896,23,1,256.32,Silver,Active,Low,Low
17897,173,3,541.8100000000001,Bronze,Cool,Medium,Medium
17898,85,2,152.06,Silver,Warm,Low,Low
17899,159,1,154.55,Bronze,Cool,Low,Low
17900,190,2,112.19999999999999,Bronze,Inactive,Low,Low
17901,29,1,110.38,Silver,Active,Low,Low
17904,21,1,181.07,Silver,Active,Low,Low
17905,71,4,798.99,Silver,Warm,Medium,Medium
17906,247,1,72.9,Bronze,Inactive,Low,Low
17908,374,1,232.03,Bronze,Inactive,Low,Low
17911,9,1,366.23,Silver,Active,Low,Low
17912,310,5,310.06,Bronze,Inactive,Low,Medium
17913,59,2,408.65,Silver,Warm,Medium,Low
17914,4,1,329.36,Silver,Active,Low,Low
17917,45,3,335.03,Silver,Warm,Low,Medium
17919,88,1,1304.04,Silver,Warm,High,Low
17920,4,17,4119.5,Gold,Active,High,High
17921,64,4,820.23,Silver,Warm,Medium,Medium
17923,282,1,207.50000000000003,Bronze,Inactive,Low,Low
17924,12,7,2962.5,Silver,Active,High,High
17925,373,1,244.08,Bronze,Inactive,Low,Low
17926,133,2,397.29,Silver,Cool,Medium,Low
17928,45,2,212.54,Silver,Warm,Low,Low
17929,11,4,843.0,Silver,Active,Medium,Medium
17930,36,5,1740.48,Silver,Warm,High,Medium
17931,134,2,408.36,Silver,Cool,Medium,Low
17932,29,3,1331.57,Silver,Active,High,Medium
17934,52,2,704.25,Silver,Warm,Medium,Low
17935,138,2,145.79,Silver,Cool,Low,Low
17936,5,1,380.13,Silver,Active,Low,Low
17937,9,7,4301.22,Silver,Active,High,High
17939,160,1,99.14,Bronze,Cool,Low,Low
17940,49,10,4020.04,Silver,Warm,High,High
17941,131,1,304.56,Silver,Cool,Low,Low
17942,8,1,77.50000000000001,Silver,Active,Low,Low
17946,233,2,149.57999999999998,Bronze,Inactive,Low,Low
17947,37,1,176.68,Silver,Warm,Low,Low
17948,147,1,358.56000000000006,Bronze,Cool,Low,Low
17949,1,45,58510.48,Gold,Active,High,High
17950,72,3,482.2,Silver,Warm,Medium,Medium
17951,40,3,1008.5400000000001,Silver,Warm,Medium,Medium
17954,5,12,2314.13,Silver,Active,High,High
17955,199,4,557.3,Bronze,Inactive,Medium,Medium
17956,249,1,12.75,Bronze,Inactive,Low,Low
17957,66,1,111.68,Silver,Warm,Low,Low
17958,117,1,508.4599999999999,Silver,Cool,Medium,Low
17960,171,1,73.78,Bronze,Cool,Low,Low
17961,21,39,1296.44,Gold,Active,High,High
17962,142,1,102.41,Silver,Cool,Low,Low
17964,32,2,463.21,Silver,Warm,Medium,Low
17965,38,14,2599.19,Silver,Warm,High,High
17966,38,5,1098.43,Silver,Warm,Medium,Medium
17967,372,1,112.27,Bronze,Inactive,Low,Low
17968,374,1,265.1,Bronze,Inactive,Low,Low
17969,166,2,228.2,Bronze,Cool,Low,Low
17970,211,1,562.79,Bronze,Inactive,Medium,Low
17972,242,1,135.19,Bronze,Inactive,Low,Low
17973,52,1,337.04,Silver,Warm,Low,Low
17974,25,3,703.99,Silver,Active,Medium,Medium
17975,15,13,4483.26,Silver,Active,High,High
17976,372,1,321.79,Bronze,Inactive,Low,Low
17977,29,1,288.14,Silver,Active,Low,Low
17978,365,1,300.91999999999996,Bronze,Inactive,Low,Low
17979,36,4,732.41,Silver,Warm,Medium,Medium
17980,166,3,811.45,Bronze,Cool,Medium,Medium
17984,145,1,152.68,Bronze,Cool,Low,Low
17985,22,1,631.35,Silver,Active,Medium,Low
17986,56,1,20.8,Silver,Warm,Low,Low
17987,185,1,198.57,Bronze,Inactive,Low,Low
17988,12,7,201.12,Silver,Active,Low,High
17990,237,3,630.84,Bronze,Inactive,Medium,Medium
17991,225,2,93.35,Bronze,Inactive,Low,Low
17994,122,4,674.89,Silver,Cool,Medium,Medium
17995,282,1,76.1,Bronze,Inactive,Low,Low
17997,74,8,1962.46,Silver,Warm,High,High
17999,37,2,380.39,Silver,Warm,Low,Low
18001,12,2,415.13,Silver,Active,Medium,Low
18004,362,1,157.92,Bronze,Inactive,Low,Low
18005,4,2,226.47,Silver,Active,Low,Low
18006,23,1,444.68,Silver,Active,Medium,Low
18008,70,9,2116.19,Silver,Warm,High,High
18009,235,1,247.39,Bronze,Inactive,Low,Low
18010,257,1,174.8,Bronze,Inactive,Low,Low
18011,373,1,102.78999999999999,Bronze,Inactive,Low,Low
18013,155,2,187.29,Bronze,Cool,Low,Low
18014,28,1,162.22,Silver,Active,Low,Low
18015,4,1,120.03,Silver,Active,Low,Low
18016,32,5,1477.66,Silver,Warm,High,Medium
18017,81,3,523.0,Silver,Warm,Medium,Medium
18018,108,2,122.14,Silver,Cool,Low,Low
18019,52,1,38.45,Silver,Warm,Low,Low
18022,36,1,612.72,Silver,Warm,Medium,Low
18024,153,2,389.78,Bronze,Cool,Medium,Low
18027,99,1,115.31,Silver,Cool,Low,Low
18030,4,2,230.64999999999998,Silver,Active,Low,Low
18032,334,1,73.5,Bronze,Inactive,Low,Low
18033,65,1,93.82000000000001,Silver,Warm,Low,Low
18034,22,2,418.68,Silver,Active,Medium,Low
18035,36,3,713.89,Silver,Warm,Medium,Medium
18036,32,3,403.12,Silver,Warm,Medium,Medium
18037,154,6,70.02,Bronze,Cool,Low,High
18040,19,2,357.20000000000005,Silver,Active,Low,Low
18041,12,21,4097.37,Gold,Active,High,High
18042,54,1,165.04999999999998,Silver,Warm,Low,Low
18043,25,3,529.29,Silver,Active,Medium,Medium
18044,4,10,2088.6,Silver,Active,High,High
18045,45,1,178.34,Silver,Warm,Low,Low
18048,203,2,172.29000000000002,Bronze,Inactive,Low,Low
18050,359,1,74.4,Bronze,Inactive,Low,Low
18053,71,1,300.02,Silver,Warm,Low,Low
18055,7,10,6761.34,Silver,Active,High,High
18056,288,1,363.65,Bronze,Inactive,Low,Low
18058,10,1,170.16,Silver,Active,Low,Low
18059,23,3,306.46,Silver,Active,Low,Medium
18061,22,10,2119.41,Silver,Active,High,High
18062,173,3,720.52,Bronze,Cool,Medium,Medium
18064,133,2,814.0,Silver,Cool,Medium,Low
18065,6,14,2392.83,Silver,Active,High,High
18066,75,1,318.0,Silver,Warm,Low,Low
18067,40,1,396.33,Silver,Warm,Medium,Low
18068,289,1,101.69999999999999,Bronze,Inactive,Low,Low
18069,26,5,2009.24,Silver,Active,High,Medium
18071,258,2,453.0,Bronze,Inactive,Medium,Low
18072,186,1,247.44,Bronze,Inactive,Low,Low
18073,114,12,3859.82,Silver,Cool,High,High
18074,374,1,489.6,Bronze,Inactive,Medium,Low
18075,23,10,2611.75,Silver,Active,High,High
18077,8,11,2584.41,Silver,Active,High,High
18078,217,2,336.13,Bronze,Inactive,Low,Low
18079,45,4,3613.15,Silver,Warm,High,Medium
18080,19,2,1231.5,Silver,Active,High,Low
18081,36,3,343.45,Silver,Warm,Low,Medium
18082,26,1,680.84,Silver,Active,Medium,Low
18084,16,1,90.47999999999999,Silver,Active,Low,Low
18085,330,2,689.95,Bronze,Inactive,Medium,Low
18086,274,1,101.34,Bronze,Inactive,Low,Low
18087,98,2,4055.7199999999993,Silver,Cool,High,Low
18088,61,1,166.03,Silver,Warm,Low,Low
18092,2,11,9068.26,Silver,Active,High,High
18093,93,4,2106.52,Silver,Cool,High,Medium
18094,82,7,3017.3,Silver,Warm,High,High
18095,313,2,580.0500000000001,Bronze,Inactive,Medium,Low
18096,12,3,849.06,Silver,Active,Medium,Medium
18097,8,6,2662.4,Silver,Active,High,High
18099,127,1,168.31,Silver,Cool,Low,Low
18101,11,2,222.4,Silver,Active,Low,Low
18102,1,60,259657.3,Platinum,Active,High,High
18104,37,1,754.64,Silver,Warm,Medium,Low
18105,38,1,113.48000000000002,Silver,Warm,Low,Low
18106,330,1,421.9,Bronze,Inactive,Medium,Low
18108,254,1,271.0,Bronze,Inactive,Low,Low
18109,2,26,8004.92,Gold,Active,High,High
18110,20,1,198.8,Silver,Active,Low,Low
18112,12,2,352.69,Silver,Active,Low,Low
18113,369,1,76.32000000000001,Bronze,Inactive,Low,Low
18114,290,1,220.1,Bronze,Inactive,Low,Low
18116,68,8,1403.1100000000001,Silver,Warm,High,High
18117,26,1,315.65,Silver,Active,Low,Low
18118,11,26,5625.08,Gold,Active,High,High
18119,368,1,180.7,Bronze,Inactive,Low,Low
18120,214,1,111.15,Bronze,Inactive,Low,Low
18121,149,2,653.3,Bronze,Cool,Medium,Low
18122,8,6,1793.06,Silver,Active,High,High
18123,24,2,574.4399999999999,Silver,Active,Medium,Low
18125,30,4,1131.75,Silver,Warm,Medium,Medium
18126,61,1,200.92000000000002,Silver,Warm,Low,Low
18127,19,3,347.08,Silver,Active,Low,Medium
18129,243,1,112.55000000000001,Bronze,Inactive,Low,Low
18130,15,3,1059.39,Silver,Active,Medium,Medium
18133,212,1,931.4999999999999,Bronze,Inactive,Medium,Low
18135,29,5,681.9100000000001,Silver,Active,Medium,Medium
18136,63,3,784.33,Silver,Warm,Medium,Medium
18138,295,1,152.65,Bronze,Inactive,Low,Low
18139,18,6,8438.34,Silver,Active,High,High
18142,157,2,1019.52,Bronze,Cool,Medium,Low
18143,117,2,1000.16,Silver,Cool,Medium,Low
18144,8,12,2888.75,Silver,Active,High,High
18145,13,4,2861.55,Silver,Active,High,Medium
18146,141,2,160.35000000000002,Silver,Cool,Low,Low
18147,46,2,179.33999999999997,Silver,Warm,Low,Low
18149,51,3,612.0799999999999,Silver,Warm,Medium,Medium
18150,32,3,566.58,Silver,Warm,Medium,Medium
18151,135,2,653.35,Silver,Cool,Medium,Low
18154,3,2,399.19,Silver,Active,Medium,Low
18155,75,3,371.62,Silver,Warm,Low,Medium
18156,13,2,675.64,Silver,Active,Medium,Low
18158,9,2,453.4,Silver,Active,Medium,Low
18159,301,1,530.15,Bronze,Inactive,Medium,Low
18160,57,2,638.0600000000001,Silver,Warm,Medium,Low
18161,15,5,1618.69,Silver,Active,High,Medium
18164,37,1,399.65000000000003,Silver,Warm,Medium,Low
18165,177,1,302.46000000000004,Bronze,Cool,Low,Low
18167,23,3,1384.8600000000001,Silver,Active,High,Medium
18168,176,6,1160.04,Bronze,Cool,Medium,High
18169,61,1,202.65,Silver,Warm,Low,Low
18170,33,3,980.31,Silver,Warm,Medium,Medium
18171,59,5,1231.31,Silver,Warm,High,Medium
18172,15,20,7561.68,Gold,Active,High,High
18173,87,4,2106.84,Silver,Warm,High,Medium
18174,7,1,104.0,Silver,Active,Low,Low
18176,358,1,476.35,Bronze,Inactive,Medium,Low
18177,31,6,1340.8700000000001,Silver,Warm,High,High
18178,129,4,1590.81,Silver,Cool,High,Medium
18179,9,6,1793.17,Silver,Active,High,High
18180,5,6,1843.75,Silver,Active,High,High
18181,24,1,366.85,Silver,Active,Low,Low
18183,227,2,632.07,Bronze,Inactive,Medium,Low
18184,15,1,49.8,Silver,Active,Low,Low
18185,249,1,304.25,Bronze,Inactive,Low,Low
18188,15,3,2001.04,Silver,Active,High,Medium
18189,78,2,1090.24,Silver,Warm,Medium,Low
18190,192,2,284.46000000000004,Bronze,Inactive,Low,Low
18191,262,1,207.79999999999998,Bronze,Inactive,Low,Low
18192,72,1,957.97,Silver,Warm,Medium,Low
18193,165,1,243.76,Bronze,Cool,Low,Low
18194,82,1,973.8399999999999,Silver,Warm,Medium,Low
18196,95,2,686.63,Silver,Cool,Medium,Low
18198,4,17,5425.56,Gold,Active,High,High
18200,106,1,150.35,Silver,Cool,Low,Low
18202,200,3,1396.99,Bronze,Inactive,High,Medium
18203,157,1,160.42000000000002,Bronze,Cool,Low,Low
18204,71,3,1975.35,Silver,Warm,High,Medium
18205,36,2,517.36,Silver,Warm,Medium,Low
18209,29,1,139.10000000000002,Silver,Active,Low,Low
18210,2,6,2621.38,Silver,Active,High,High
18211,26,5,600.07,Silver,Active,Medium,Medium
18212,326,1,216.07,Bronze,Inactive,Low,Low
18213,237,1,232.48000000000002,Bronze,Inactive,Low,Low
18215,89,1,299.34000000000003,Silver,Warm,Low,Low
18216,31,1,481.75,Silver,Warm,Medium,Low
18217,29,2,621.75,Silver,Active,Medium,Low
18218,211,2,641.92,Bronze,Inactive,Medium,Low
18219,3,10,2069.77,Silver,Active,High,High
18220,227,1,305.28000000000003,Bronze,Inactive,Low,Low
